x,y,z,Fy
68,58,11,5.72166815e+01
68,58,12,5.87878055e+01
68,58,13,5.76829038e+01
68,58,14,5.79298328e+01
68,58,15,nan
68,58,16,nan
68,58,17,nan
68,58,18,nan
68,58,19,nan
68,58,20,6.21617475e+01
68,58,21,6.14728351e+01
68,58,22,5.96668572e+01
68,58,23,5.97476713e+01
68,58,24,nan
68,58,25,nan
68,58,26,nan
68,58,27,nan
68,58,28,nan
68,58,29,6.19065194e+01
68,58,30,6.32210913e+01
68,58,31,6.01669904e+01
68,58,32,nan
68,58,33,nan
68,58,34,nan
68,58,35,5.84698640e+01
68,58,36,6.11230656e+01
68,58,37,5.82295577e+01
68,58,38,5.70240668e+01
68,58,39,6.40944540e+01
68,58,40,6.40334141e+01
68,58,41,6.30438017e+01
68,58,42,nan
68,58,43,nan
68,58,44,5.54289819e+01
68,58,45,5.71766262e+01
68,58,46,5.94049133e+01
68,58,47,6.04308119e+01
68,58,48,6.06208828e+01
68,58,49,nan
68,58,50,5.45610229e+01
68,58,51,nan
68,58,52,6.39798055e+01
68,58,53,nan
68,58,54,nan
68,58,55,nan
68,58,56,5.93653346e+01
68,58,57,nan
68,58,58,6.07371858e+01
68,58,59,5.92843050e+01
68,58,60,6.24671123e+01
68,58,61,nan
68,58,62,5.76971868e+01
68,58,63,5.78786515e+01
68,58,64,nan
68,58,65,nan
68,58,66,nan
68,58,67,nan
68,58,68,5.88788688e+01
68,58,69,6.05993552e+01
68,58,70,6.14432807e+01
68,58,71,5.58161314e+01
68,58,72,5.82632584e+01
68,58,73,5.92535924e+01
68,58,74,5.99377248e+01
68,58,75,6.17873751e+01
68,58,76,5.75126549e+01
68,58,77,6.03698422e+01
68,58,78,5.89838969e+01
68,58,79,6.45864558e+01
68,58,80,5.85425140e+01
68,58,81,6.42385009e+01
68,58,82,6.15504946e+01
68,58,83,6.44440361e+01
68,58,84,nan
68,58,85,6.21165685e+01
68,58,86,5.97050750e+01
68,58,87,5.90677923e+01
68,58,88,5.52103780e+01
68,58,89,nan
68,58,90,5.82930123e+01
68,58,91,6.11199697e+01
68,58,92,5.96544466e+01
68,58,93,5.81710857e+01
68,58,94,5.96891931e+01
68,58,95,5.88575438e+01
68,58,96,6.05526795e+01
68,58,97,nan
68,58,98,nan
68,58,99,nan
68,59,0,6.00747369e+01
68,59,1,nan
68,59,2,6.33413807e+01
68,59,3,5.92410720e+01
68,59,4,6.03003713e+01
68,59,5,6.28925994e+01
68,59,6,6.35262744e+01
68,59,7,6.19303415e+01
68,59,8,5.89854725e+01
68,59,9,6.04684216e+01
68,59,10,5.93219652e+01
68,59,11,6.45248167e+01
68,59,12,5.64452072e+01
68,59,13,5.80768582e+01
68,59,14,nan
68,59,15,5.85246363e+01
68,59,16,nan
68,59,17,5.72295875e+01
68,59,18,5.88085283e+01
68,59,19,nan
68,59,20,nan
68,59,21,nan
68,59,22,nan
68,59,23,nan
68,59,24,nan
68,59,25,6.25409050e+01
68,59,26,nan
68,59,27,nan
68,59,28,nan
68,59,29,nan
68,59,30,nan
68,59,31,nan
68,59,32,nan
68,59,33,nan
68,59,34,5.89296700e+01
68,59,35,5.88892171e+01
68,59,36,6.25746157e+01
68,59,37,5.97650542e+01
68,59,38,nan
68,59,39,5.86451996e+01
68,59,40,5.71904753e+01
68,59,41,6.09135169e+01
68,59,42,nan
68,59,43,nan
68,59,44,nan
68,59,45,nan
68,59,46,5.55531012e+01
68,59,47,5.91253899e+01
68,59,48,5.55549800e+01
68,59,49,nan
68,59,50,6.08628372e+01
68,59,51,5.83616614e+01
68,59,52,nan
68,59,53,5.82902390e+01
68,59,54,nan
68,59,55,nan
68,59,56,6.02028291e+01
68,59,57,6.02865611e+01
68,59,58,nan
68,59,59,6.34062361e+01
68,59,60,6.20342440e+01
68,59,61,nan
68,59,62,nan
68,59,63,5.64954589e+01
68,59,64,5.69540969e+01
68,59,65,nan
68,59,66,nan
68,59,67,5.96015996e+01
68,59,68,5.95117265e+01
68,59,69,5.75073984e+01
68,59,70,5.82756964e+01
68,59,71,nan
68,59,72,5.66569038e+01
68,59,73,5.80240026e+01
68,59,74,6.15894135e+01
68,59,75,5.84642626e+01
68,59,76,nan
68,59,77,nan
68,59,78,6.04244047e+01
68,59,79,6.33767996e+01
68,59,80,5.68849796e+01
68,59,81,6.07162383e+01
68,59,82,nan
68,59,83,nan
68,59,84,6.46174848e+01
68,59,85,6.36428623e+01
68,59,86,5.99690158e+01
68,59,87,6.10877133e+01
68,59,88,5.99075779e+01
68,59,89,6.04547544e+01
68,59,90,nan
68,59,91,6.21591244e+01
68,59,92,5.76412115e+01
68,59,93,6.07307895e+01
68,59,94,5.65703523e+01
68,59,95,nan
68,59,96,nan
68,59,97,nan
68,59,98,6.32422731e+01
68,59,99,6.03847303e+01
68,60,0,nan
68,60,1,5.74069214e+01
68,60,2,5.96252427e+01
68,60,3,6.03126266e+01
68,60,4,5.88242606e+01
68,60,5,6.07053788e+01
68,60,6,5.82036419e+01
68,60,7,nan
68,60,8,nan
68,60,9,5.41984937e+01
68,60,10,5.59134084e+01
68,60,11,6.16316180e+01
68,60,12,6.05123531e+01
68,60,13,6.09611472e+01
68,60,14,6.35861801e+01
68,60,15,5.80330412e+01
68,60,16,5.68586019e+01
68,60,17,6.01775928e+01
68,60,18,6.03858991e+01
68,60,19,6.13118847e+01
68,60,20,nan
68,60,21,nan
68,60,22,nan
68,60,23,nan
68,60,24,6.29996171e+01
68,60,25,6.30369762e+01
68,60,26,6.41116957e+01
68,60,27,nan
68,60,28,nan
68,60,29,nan
68,60,30,nan
68,60,31,nan
68,60,32,6.03375163e+01
68,60,33,5.85521387e+01
68,60,34,5.66085780e+01
68,60,35,nan
68,60,36,nan
68,60,37,nan
68,60,38,nan
68,60,39,nan
68,60,40,nan
68,60,41,6.31066583e+01
68,60,42,6.35321051e+01
68,60,43,5.83834600e+01
68,60,44,nan
68,60,45,nan
68,60,46,nan
68,60,47,nan
68,60,48,nan
68,60,49,6.32042904e+01
68,60,50,6.22057054e+01
68,60,51,6.20983672e+01
68,60,52,nan
68,60,53,6.13681031e+01
68,60,54,6.05161169e+01
68,60,55,6.19887916e+01
68,60,56,6.17825614e+01
68,60,57,6.06375474e+01
68,60,58,nan
68,60,59,nan
68,60,60,5.46915576e+01
68,60,61,nan
68,60,62,6.53746242e+01
68,60,63,6.42625267e+01
68,60,64,nan
68,60,65,5.88980676e+01
68,60,66,5.91296771e+01
68,60,67,5.92940046e+01
68,60,68,5.99847809e+01
68,60,69,nan
68,60,70,nan
68,60,71,nan
68,60,72,5.75968423e+01
68,60,73,5.84498316e+01
68,60,74,nan
68,60,75,6.04494557e+01
68,60,76,nan
68,60,77,6.15790536e+01
68,60,78,6.36895298e+01
68,60,79,6.36326406e+01
68,60,80,nan
68,60,81,nan
68,60,82,nan
68,60,83,nan
68,60,84,nan
68,60,85,nan
68,60,86,nan
68,60,87,5.97843861e+01
68,60,88,6.26982895e+01
68,60,89,5.95720127e+01
68,60,90,5.75704111e+01
68,60,91,5.70525848e+01
68,60,92,5.99307074e+01
68,60,93,6.48756735e+01
68,60,94,6.19126140e+01
68,60,95,5.82811740e+01
68,60,96,nan
68,60,97,nan
68,60,98,nan
68,60,99,5.90982655e+01
68,61,0,nan
68,61,1,nan
68,61,2,nan
68,61,3,6.21334862e+01
68,61,4,6.40562288e+01
68,61,5,nan
68,61,6,nan
68,61,7,nan
68,61,8,nan
68,61,9,nan
68,61,10,5.99737116e+01
68,61,11,nan
68,61,12,5.94604169e+01
68,61,13,6.29827146e+01
68,61,14,6.17035386e+01
68,61,15,5.58824956e+01
68,61,16,6.30569192e+01
68,61,17,5.99684856e+01
68,61,18,nan
68,61,19,5.95888930e+01
68,61,20,6.06334915e+01
68,61,21,6.06521704e+01
68,61,22,nan
68,61,23,nan
68,61,24,nan
68,61,25,nan
68,61,26,6.16872503e+01
68,61,27,5.75097664e+01
68,61,28,5.71285881e+01
68,61,29,5.58892274e+01
68,61,30,6.33298943e+01
68,61,31,nan
68,61,32,5.66493982e+01
68,61,33,5.82533212e+01
68,61,34,6.22438989e+01
68,61,35,nan
68,61,36,nan
68,61,37,nan
68,61,38,nan
68,61,39,nan
68,61,40,nan
68,61,41,nan
68,61,42,nan
68,61,43,6.31441298e+01
68,61,44,5.83037308e+01
68,61,45,nan
68,61,46,nan
68,61,47,6.26489793e+01
68,61,48,nan
68,61,49,5.89397499e+01
68,61,50,5.50102966e+01
68,61,51,nan
68,61,52,5.94413615e+01
68,61,53,6.02278869e+01
68,61,54,nan
68,61,55,nan
68,61,56,5.86357451e+01
68,61,57,5.80447603e+01
68,61,58,5.73184294e+01
68,61,59,nan
68,61,60,nan
68,61,61,nan
68,61,62,nan
68,61,63,5.94935776e+01
68,61,64,5.79288431e+01
68,61,65,6.15565412e+01
68,61,66,6.19892688e+01
68,61,67,5.93693257e+01
68,61,68,nan
68,61,69,nan
68,61,70,nan
68,61,71,5.77141874e+01
68,61,72,nan
68,61,73,nan
68,61,74,nan
68,61,75,6.17871381e+01
68,61,76,6.29219155e+01
68,61,77,5.92318679e+01
68,61,78,5.75538670e+01
68,61,79,nan
68,61,80,6.13120759e+01
68,61,81,6.16247246e+01
68,61,82,6.38348630e+01
68,61,83,6.21252321e+01
68,61,84,nan
68,61,85,nan
68,61,86,nan
68,61,87,nan
68,61,88,nan
68,61,89,nan
68,61,90,nan
68,61,91,nan
68,61,92,nan
68,61,93,nan
68,61,94,nan
68,61,95,5.80598244e+01
68,61,96,nan
68,61,97,6.27057376e+01
68,61,98,nan
68,61,99,5.48738359e+01
68,62,0,nan
68,62,1,nan
68,62,2,nan
68,62,3,nan
68,62,4,5.76919262e+01
68,62,5,5.66378608e+01
68,62,6,nan
68,62,7,nan
68,62,8,nan
68,62,9,nan
68,62,10,5.51772329e+01
68,62,11,5.99025650e+01
68,62,12,5.61672967e+01
68,62,13,5.46831620e+01
68,62,14,nan
68,62,15,6.23311342e+01
68,62,16,5.96099906e+01
68,62,17,6.23459852e+01
68,62,18,nan
68,62,19,6.24050128e+01
68,62,20,nan
68,62,21,5.79581639e+01
68,62,22,nan
68,62,23,nan
68,62,24,nan
68,62,25,nan
68,62,26,nan
68,62,27,5.94090347e+01
68,62,28,6.14304836e+01
68,62,29,5.81878161e+01
68,62,30,5.85559865e+01
68,62,31,6.10306883e+01
68,62,32,nan
68,62,33,nan
68,62,34,5.80372792e+01
68,62,35,5.93255328e+01
68,62,36,nan
68,62,37,6.05304199e+01
68,62,38,5.88371250e+01
68,62,39,5.61409101e+01
68,62,40,nan
68,62,41,nan
68,62,42,nan
68,62,43,nan
68,62,44,nan
68,62,45,nan
68,62,46,6.30086263e+01
68,62,47,6.56491108e+01
68,62,48,6.45882365e+01
68,62,49,nan
68,62,50,nan
68,62,51,nan
68,62,52,5.92727250e+01
68,62,53,5.84268494e+01
68,62,54,nan
68,62,55,6.48342150e+01
68,62,56,6.22338087e+01
68,62,57,6.17845094e+01
68,62,58,5.73942543e+01
68,62,59,6.22373838e+01
68,62,60,6.54599159e+01
68,62,61,6.02787457e+01
68,62,62,nan
68,62,63,nan
68,62,64,6.43786408e+01
68,62,65,5.77621518e+01
68,62,66,nan
68,62,67,nan
68,62,68,nan
68,62,69,nan
68,62,70,6.03593469e+01
68,62,71,5.71592853e+01
68,62,72,nan
68,62,73,nan
68,62,74,nan
68,62,75,nan
68,62,76,nan
68,62,77,nan
68,62,78,nan
68,62,79,nan
68,62,80,6.55755332e+01
68,62,81,6.35647149e+01
68,62,82,5.98530058e+01
68,62,83,5.89518691e+01
68,62,84,5.99224778e+01
68,62,85,nan
68,62,86,6.06476456e+01
68,62,87,6.15036349e+01
68,62,88,nan
68,62,89,nan
68,62,90,nan
68,62,91,nan
68,62,92,nan
68,62,93,nan
68,62,94,6.30975746e+01
68,62,95,nan
68,62,96,nan
68,62,97,6.44438204e+01
68,62,98,6.03883781e+01
68,62,99,nan
68,63,0,nan
68,63,1,nan
68,63,2,nan
68,63,3,nan
68,63,4,nan
68,63,5,nan
68,63,6,nan
68,63,7,nan
68,63,8,6.32132487e+01
68,63,9,nan
68,63,10,nan
68,63,11,nan
68,63,12,nan
68,63,13,nan
68,63,14,6.15422384e+01
68,63,15,6.07609462e+01
68,63,16,5.70555106e+01
68,63,17,5.78771080e+01
68,63,18,5.98329789e+01
68,63,19,nan
68,63,20,5.92334835e+01
68,63,21,nan
68,63,22,nan
68,63,23,5.90798239e+01
68,63,24,6.09484182e+01
68,63,25,nan
68,63,26,5.84296750e+01
68,63,27,5.77324999e+01
68,63,28,5.85693829e+01
68,63,29,5.92413430e+01
68,63,30,nan
68,63,31,nan
68,63,32,nan
68,63,33,nan
68,63,34,nan
68,63,35,6.17477047e+01
68,63,36,6.01713860e+01
68,63,37,5.83216555e+01
68,63,38,5.88832389e+01
68,63,39,5.96038573e+01
68,63,40,6.36975860e+01
68,63,41,6.42073337e+01
68,63,42,6.01919820e+01
68,63,43,nan
68,63,44,nan
68,63,45,nan
68,63,46,nan
68,63,47,nan
68,63,48,5.95409576e+01
68,63,49,5.96405977e+01
68,63,50,nan
68,63,51,5.96273143e+01
68,63,52,5.99939874e+01
68,63,53,6.04099614e+01
68,63,54,5.80681872e+01
68,63,55,nan
68,63,56,5.74417671e+01
68,63,57,nan
68,63,58,nan
68,63,59,nan
68,63,60,5.91043619e+01
68,63,61,nan
68,63,62,nan
68,63,63,nan
68,63,64,5.98672265e+01
68,63,65,nan
68,63,66,nan
68,63,67,nan
68,63,68,nan
68,63,69,nan
68,63,70,5.62743942e+01
68,63,71,6.39180424e+01
68,63,72,6.45425906e+01
68,63,73,nan
68,63,74,nan
68,63,75,nan
68,63,76,6.32176486e+01
68,63,77,6.32615344e+01
68,63,78,6.42894426e+01
68,63,79,6.42957777e+01
68,63,80,6.16135103e+01
68,63,81,nan
68,63,82,nan
68,63,83,nan
68,63,84,5.93173115e+01
68,63,85,5.96513384e+01
68,63,86,5.32371224e+01
68,63,87,5.60593001e+01
68,63,88,nan
68,63,89,nan
68,63,90,6.26641355e+01
68,63,91,5.79890596e+01
68,63,92,nan
68,63,93,6.32281683e+01
68,63,94,5.92119382e+01
68,63,95,nan
68,63,96,6.14703063e+01
68,63,97,6.43676948e+01
68,63,98,6.27196398e+01
68,63,99,6.35129072e+01
68,64,0,5.70040133e+01
68,64,1,nan
68,64,2,5.58950165e+01
68,64,3,5.58790100e+01
68,64,4,nan
68,64,5,nan
68,64,6,nan
68,64,7,nan
68,64,8,nan
68,64,9,5.67908482e+01
68,64,10,nan
68,64,11,6.21256440e+01
68,64,12,nan
68,64,13,nan
68,64,14,5.71848306e+01
68,64,15,nan
68,64,16,nan
68,64,17,nan
68,64,18,nan
68,64,19,nan
68,64,20,nan
68,64,21,nan
68,64,22,5.90942978e+01
68,64,23,6.13052388e+01
68,64,24,5.87729045e+01
68,64,25,6.03866039e+01
68,64,26,nan
68,64,27,5.73953951e+01
68,64,28,nan
68,64,29,5.83995002e+01
68,64,30,nan
68,64,31,nan
68,64,32,5.80037669e+01
68,64,33,nan
68,64,34,6.08692021e+01
68,64,35,5.96381098e+01
68,64,36,nan
68,64,37,nan
68,64,38,6.06327007e+01
68,64,39,6.06566498e+01
68,64,40,5.98966027e+01
68,64,41,nan
68,64,42,nan
68,64,43,6.09610968e+01
68,64,44,6.42883661e+01
68,64,45,nan
68,64,46,nan
68,64,47,nan
68,64,48,nan
68,64,49,5.84498800e+01
68,64,50,6.18690172e+01
68,64,51,6.07617190e+01
68,64,52,5.80419309e+01
68,64,53,5.47152388e+01
68,64,54,5.82904132e+01
68,64,55,nan
68,64,56,nan
68,64,57,nan
68,64,58,nan
68,64,59,nan
68,64,60,nan
68,64,61,nan
68,64,62,6.01922593e+01
68,64,63,5.98823622e+01
68,64,64,nan
68,64,65,6.08078783e+01
68,64,66,nan
68,64,67,nan
68,64,68,nan
68,64,69,nan
68,64,70,6.04891893e+01
68,64,71,6.24428775e+01
68,64,72,6.13838473e+01
68,64,73,5.92189538e+01
68,64,74,6.33606381e+01
68,64,75,6.50066762e+01
68,64,76,6.47627765e+01
68,64,77,5.91113823e+01
68,64,78,5.97355618e+01
68,64,79,nan
68,64,80,nan
68,64,81,nan
68,64,82,nan
68,64,83,5.93348914e+01
68,64,84,5.78659188e+01
68,64,85,nan
68,64,86,nan
68,64,87,5.82598809e+01
68,64,88,5.84119307e+01
68,64,89,nan
68,64,90,nan
68,64,91,nan
68,64,92,6.43218544e+01
68,64,93,nan
68,64,94,nan
68,64,95,5.72929811e+01
68,64,96,5.79850976e+01
68,64,97,5.78108678e+01
68,64,98,nan
68,64,99,5.96399567e+01
68,65,0,6.07821094e+01
68,65,1,5.85515713e+01
68,65,2,5.99644617e+01
68,65,3,6.01841235e+01
68,65,4,6.41990569e+01
68,65,5,5.57603212e+01
68,65,6,5.65801378e+01
68,65,7,5.74849949e+01
68,65,8,6.39267319e+01
68,65,9,5.81228062e+01
68,65,10,6.13619232e+01
68,65,11,6.34471989e+01
68,65,12,6.06605968e+01
68,65,13,nan
68,65,14,nan
68,65,15,nan
68,65,16,nan
68,65,17,nan
68,65,18,nan
68,65,19,5.64237350e+01
68,65,20,nan
68,65,21,6.35225884e+01
68,65,22,5.81675806e+01
68,65,23,5.73892717e+01
68,65,24,nan
68,65,25,5.92787133e+01
68,65,26,5.88449871e+01
68,65,27,6.10465067e+01
68,65,28,nan
68,65,29,nan
68,65,30,6.35024526e+01
68,65,31,6.04119774e+01
68,65,32,6.09257512e+01
68,65,33,6.07528101e+01
68,65,34,nan
68,65,35,nan
68,65,36,6.44784323e+01
68,65,37,nan
68,65,38,nan
68,65,39,nan
68,65,40,nan
68,65,41,nan
68,65,42,nan
68,65,43,6.33799846e+01
68,65,44,6.34351192e+01
68,65,45,6.19762235e+01
68,65,46,nan
68,65,47,nan
68,65,48,5.90926375e+01
68,65,49,nan
68,65,50,nan
68,65,51,nan
68,65,52,nan
68,65,53,nan
68,65,54,nan
68,65,55,5.56631993e+01
68,65,56,nan
68,65,57,nan
68,65,58,nan
68,65,59,nan
68,65,60,nan
68,65,61,5.97332405e+01
68,65,62,5.96499551e+01
68,65,63,5.93312169e+01
68,65,64,5.86755745e+01
68,65,65,6.01441161e+01
68,65,66,5.75589158e+01
68,65,67,5.66472313e+01
68,65,68,nan
68,65,69,nan
68,65,70,5.83728957e+01
68,65,71,nan
68,65,72,nan
68,65,73,5.85586680e+01
68,65,74,nan
68,65,75,nan
68,65,76,nan
68,65,77,nan
68,65,78,nan
68,65,79,nan
68,65,80,nan
68,65,81,5.92531353e+01
68,65,82,5.92630798e+01
68,65,83,6.00387812e+01
68,65,84,nan
68,65,85,nan
68,65,86,6.32296000e+01
68,65,87,nan
68,65,88,5.85314224e+01
68,65,89,nan
68,65,90,nan
68,65,91,6.45537945e+01
68,65,92,6.16535194e+01
68,65,93,6.36014555e+01
68,65,94,nan
68,65,95,nan
68,65,96,nan
68,65,97,nan
68,65,98,nan
68,65,99,nan
68,66,0,6.24231702e+01
68,66,1,6.06809691e+01
68,66,2,5.99675383e+01
68,66,3,6.04861181e+01
68,66,4,6.15312528e+01
68,66,5,6.04810012e+01
68,66,6,nan
68,66,7,5.93250718e+01
68,66,8,6.23486147e+01
68,66,9,6.03373020e+01
68,66,10,6.09935263e+01
68,66,11,5.55952059e+01
68,66,12,nan
68,66,13,5.89572747e+01
68,66,14,nan
68,66,15,nan
68,66,16,nan
68,66,17,nan
68,66,18,nan
68,66,19,nan
68,66,20,5.96782076e+01
68,66,21,5.86717736e+01
68,66,22,6.12912394e+01
68,66,23,5.72017141e+01
68,66,24,nan
68,66,25,5.99518608e+01
68,66,26,nan
68,66,27,nan
68,66,28,6.20038358e+01
68,66,29,5.91982576e+01
68,66,30,5.92537513e+01
68,66,31,5.99652462e+01
68,66,32,5.73542354e+01
68,66,33,6.10466571e+01
68,66,34,6.01696817e+01
68,66,35,nan
68,66,36,6.13534310e+01
68,66,37,6.02862327e+01
68,66,38,5.82075530e+01
68,66,39,5.78030261e+01
68,66,40,6.08269528e+01
68,66,41,nan
68,66,42,6.05491694e+01
68,66,43,nan
68,66,44,nan
68,66,45,nan
68,66,46,nan
68,66,47,nan
68,66,48,nan
68,66,49,nan
68,66,50,nan
68,66,51,nan
68,66,52,nan
68,66,53,nan
68,66,54,nan
68,66,55,5.99724474e+01
68,66,56,nan
68,66,57,5.93244628e+01
68,66,58,6.04338107e+01
68,66,59,6.15611581e+01
68,66,60,5.99462124e+01
68,66,61,nan
68,66,62,nan
68,66,63,nan
68,66,64,nan
68,66,65,nan
68,66,66,5.68904268e+01
68,66,67,5.86558563e+01
68,66,68,5.75746883e+01
68,66,69,5.73595037e+01
68,66,70,5.63085445e+01
68,66,71,6.21924469e+01
68,66,72,5.62395661e+01
68,66,73,5.80725565e+01
68,66,74,nan
68,66,75,nan
68,66,76,nan
68,66,77,6.25931177e+01
68,66,78,5.69241067e+01
68,66,79,6.22244344e+01
68,66,80,nan
68,66,81,5.75301105e+01
68,66,82,5.77646145e+01
68,66,83,6.09858448e+01
68,66,84,nan
68,66,85,nan
68,66,86,5.85949159e+01
68,66,87,nan
68,66,88,nan
68,66,89,nan
68,66,90,6.35874768e+01
68,66,91,6.02757566e+01
68,66,92,nan
68,66,93,6.02670733e+01
68,66,94,6.02305419e+01
68,66,95,nan
68,66,96,6.03209321e+01
68,66,97,nan
68,66,98,nan
68,66,99,6.05777211e+01
68,67,0,5.53608865e+01
68,67,1,5.96207871e+01
68,67,2,5.93651451e+01
68,67,3,6.22968605e+01
68,67,4,nan
68,67,5,nan
68,67,6,6.35778386e+01
68,67,7,5.55829735e+01
68,67,8,nan
68,67,9,5.97584195e+01
68,67,10,nan
68,67,11,nan
68,67,12,nan
68,67,13,5.94763689e+01
68,67,14,6.03774378e+01
68,67,15,5.92544484e+01
68,67,16,6.33048930e+01
68,67,17,6.02474224e+01
68,67,18,5.90169390e+01
68,67,19,6.09886662e+01
68,67,20,nan
68,67,21,nan
68,67,22,nan
68,67,23,5.78306086e+01
68,67,24,5.65596797e+01
68,67,25,5.87020880e+01
68,67,26,nan
68,67,27,nan
68,67,28,5.59998375e+01
68,67,29,5.75984647e+01
68,67,30,nan
68,67,31,6.15371965e+01
68,67,32,5.87420923e+01
68,67,33,nan
68,67,34,5.58644964e+01
68,67,35,nan
68,67,36,nan
68,67,37,5.83727458e+01
68,67,38,5.83483231e+01
68,67,39,6.10918144e+01
68,67,40,6.03003151e+01
68,67,41,5.64613460e+01
68,67,42,5.96791836e+01
68,67,43,nan
68,67,44,nan
68,67,45,nan
68,67,46,5.81559127e+01
68,67,47,5.73588184e+01
68,67,48,5.96762041e+01
68,67,49,6.04060899e+01
68,67,50,6.03659382e+01
68,67,51,nan
68,67,52,5.89128631e+01
68,67,53,nan
68,67,54,nan
68,67,55,5.97511035e+01
68,67,56,5.62113897e+01
68,67,57,5.88602285e+01
68,67,58,5.55123807e+01
68,67,59,5.73236199e+01
68,67,60,5.67411676e+01
68,67,61,nan
68,67,62,nan
68,67,63,6.00171163e+01
68,67,64,nan
68,67,65,6.27409875e+01
68,67,66,nan
68,67,67,5.95186465e+01
68,67,68,6.02034929e+01
68,67,69,nan
68,67,70,nan
68,67,71,nan
68,67,72,nan
68,67,73,6.07767802e+01
68,67,74,6.45837785e+01
68,67,75,6.54463150e+01
68,67,76,6.33105725e+01
68,67,77,5.59506846e+01
68,67,78,6.18790442e+01
68,67,79,6.33787831e+01
68,67,80,6.34082502e+01
68,67,81,nan
68,67,82,nan
68,67,83,5.58346880e+01
68,67,84,nan
68,67,85,6.04632806e+01
68,67,86,6.05608360e+01
68,67,87,5.92072958e+01
68,67,88,nan
68,67,89,nan
68,67,90,5.97302667e+01
68,67,91,nan
68,67,92,nan
68,67,93,nan
68,67,94,6.00191277e+01
68,67,95,6.44886330e+01
68,67,96,6.32919472e+01
68,67,97,6.46579366e+01
68,67,98,nan
68,67,99,nan
68,68,0,5.51936241e+01
68,68,1,5.87799729e+01
68,68,2,nan
68,68,3,nan
68,68,4,nan
68,68,5,nan
68,68,6,nan
68,68,7,5.90929381e+01
68,68,8,nan
68,68,9,6.02464541e+01
68,68,10,5.69940075e+01
68,68,11,nan
68,68,12,6.11769581e+01
68,68,13,nan
68,68,14,nan
68,68,15,5.87886400e+01
68,68,16,5.85837242e+01
68,68,17,5.91457567e+01
68,68,18,6.06786476e+01
68,68,19,6.02854475e+01
68,68,20,6.10819448e+01
68,68,21,nan
68,68,22,6.19770062e+01
68,68,23,nan
68,68,24,nan
68,68,25,nan
68,68,26,nan
68,68,27,nan
68,68,28,nan
68,68,29,nan
68,68,30,5.75562250e+01
68,68,31,6.19162599e+01
68,68,32,6.04741362e+01
68,68,33,nan
68,68,34,nan
68,68,35,nan
68,68,36,nan
68,68,37,nan
68,68,38,nan
68,68,39,5.46014812e+01
68,68,40,5.65438363e+01
68,68,41,nan
68,68,42,nan
68,68,43,6.14829427e+01
68,68,44,nan
68,68,45,5.99110768e+01
68,68,46,5.68200570e+01
68,68,47,5.94370241e+01
68,68,48,5.97788757e+01
68,68,49,5.63376557e+01
68,68,50,6.14345863e+01
68,68,51,nan
68,68,52,nan
68,68,53,nan
68,68,54,nan
68,68,55,nan
68,68,56,nan
68,68,57,nan
68,68,58,nan
68,68,59,nan
68,68,60,5.65978432e+01
68,68,61,nan
68,68,62,6.00877826e+01
68,68,63,6.12993069e+01
68,68,64,6.00814877e+01
68,68,65,nan
68,68,66,nan
68,68,67,6.44004413e+01
68,68,68,6.53165692e+01
68,68,69,6.02765336e+01
68,68,70,nan
68,68,71,nan
68,68,72,nan
68,68,73,5.89798835e+01
68,68,74,6.15138767e+01
68,68,75,5.90861489e+01
68,68,76,nan
68,68,77,nan
68,68,78,nan
68,68,79,nan
68,68,80,5.79642655e+01
68,68,81,5.90372084e+01
68,68,82,5.81177872e+01
68,68,83,5.74504484e+01
68,68,84,5.86928470e+01
68,68,85,nan
68,68,86,5.58417099e+01
68,68,87,nan
68,68,88,6.22061323e+01
68,68,89,5.87049007e+01
68,68,90,nan
68,68,91,5.84270573e+01
68,68,92,nan
68,68,93,5.76784240e+01
68,68,94,nan
68,68,95,nan
68,68,96,nan
68,68,97,nan
68,68,98,nan
68,68,99,nan
68,69,0,nan
68,69,1,nan
68,69,2,6.39574674e+01
68,69,3,5.96562685e+01
68,69,4,nan
68,69,5,nan
68,69,6,nan
68,69,7,5.83708488e+01
68,69,8,6.01591990e+01
68,69,9,5.95278773e+01
68,69,10,5.51471673e+01
68,69,11,nan
68,69,12,nan
68,69,13,nan
68,69,14,nan
68,69,15,5.99687036e+01
68,69,16,nan
68,69,17,nan
68,69,18,nan
68,69,19,nan
68,69,20,5.67607548e+01
68,69,21,nan
68,69,22,nan
68,69,23,6.43906502e+01
68,69,24,nan
68,69,25,nan
68,69,26,5.95703464e+01
68,69,27,5.71589192e+01
68,69,28,5.95541709e+01
68,69,29,5.90992344e+01
68,69,30,6.00906619e+01
68,69,31,5.93316871e+01
68,69,32,5.48087657e+01
68,69,33,nan
68,69,34,nan
68,69,35,5.69268159e+01
68,69,36,5.95080734e+01
68,69,37,nan
68,69,38,6.19271470e+01
68,69,39,nan
68,69,40,nan
68,69,41,nan
68,69,42,nan
68,69,43,nan
68,69,44,5.61059348e+01
68,69,45,nan
68,69,46,nan
68,69,47,5.78234843e+01
68,69,48,6.04580653e+01
68,69,49,5.85336290e+01
68,69,50,6.20410991e+01
68,69,51,6.22068750e+01
68,69,52,6.15682590e+01
68,69,53,5.79356463e+01
68,69,54,6.03050159e+01
68,69,55,6.02986844e+01
68,69,56,nan
68,69,57,nan
68,69,58,nan
68,69,59,nan
68,69,60,nan
68,69,61,6.36954717e+01
